filepath,class,split
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4278.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4286.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4293.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4299.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4307.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4308.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_432.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4323.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4324.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4329.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4331.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4336.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4347.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4359.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4360.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4370.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4389.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4390.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4396.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4399.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4402.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_4403.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_446.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_449.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_463.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_464.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_476.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_478.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_481.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_483.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_486.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_504.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_507.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_532.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_541.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_545.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_547.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_549.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_550.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_555.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_560.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_565.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_566.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_567.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_573.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_576.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_586.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_59.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_612.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_622.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_646.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_652.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_659.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_662.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_663.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_668.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_673.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_679.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_684.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_689.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_694.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_705.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_715.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_720.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_722.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_729.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_732.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_749.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_75.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_754.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_77.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_776.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_778.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_788.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_789.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_791.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_798.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_830.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_833.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_835.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_838.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_840.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_853.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_861.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_878.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_880.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_885.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_887.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_890.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_9.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_901.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_911.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_913.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_914.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_925.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_939.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_941.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_942.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_945.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_946.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_952.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_956.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_970.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_976.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_984.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_986.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_99.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\normal\Normal_997.png,normal,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_100.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_101.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1011.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1019.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1028.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1030.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1036.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1037.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1039.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1042.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1058.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1074.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1080.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1085.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_109.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1096.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1099.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_110.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1101.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1103.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1111.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1112.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1114.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1121.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1124.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_115.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_116.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1163.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1164.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1178.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_12.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1218.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1219.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1221.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1228.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1238.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1242.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1243.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1244.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1245.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1249.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1253.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1256.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1257.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_126.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1264.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1266.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1272.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1275.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1303.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1307.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1313.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1316.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1318.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_132.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1322.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1323.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1333.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1338.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1345.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1347.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1348.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1351.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1354.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_136.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1363.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1372.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1390.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1393.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1395.png,stone,val
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\val\stone\Stone_1396.png,stone,val
